MD	DTCO	GR	RHOB	PHIE	PHI_ALT	DTS	WELL
5419.0732	71.096214294	56.985843658	2.5290079117	0.1412498653	0.0141632557	125.42120361	Well_8
5419.2732	70.688598633	54.450462341	2.5381417274	0.1352362186	0.019594444	129.60169983	Well_8
5419.4732	69.812316895	62.227420807	2.5372869968	0.1368585229	-0.002976834	134.62260437	Well_8
5419.6732	68.351173401	67.706871033	2.5386326313	0.1442286074	-0.035892297	135.60800171	Well_8
5419.8732	67.884986877	65.923713684	2.5421967506	0.1501866132	-0.0292839	136.15499878	Well_8
5420.0732	67.014671326	54.958461761	2.529920578	0.1546960622	-0.018864244	137.77619934	Well_8
5420.2732	66.897750854	43.943000793	2.5083956718	0.1595766395	-0.017825168	139.3374939	Well_8
5420.4732	66.691856384	35.445175171	2.493064642	0.1558212638	-0.025982779	140.42469788	Well_8
5420.6732	66.706550598	29.06688118	2.48269701	0.1502241492	-0.029937608	140.65609741	Well_8
5420.8732	66.379699707	24.63915062	2.4868113995	0.1443532854	-0.022430185	140.18789673	Well_8
5421.0732	66.156684875	19.248695374	2.4917953014	0.138259843	-0.014589762	137.75160217	Well_8
5421.2732	65.186233521	15.526074409	2.4863424301	0.1293296516	-0.013490617	133.40310669	Well_8
5421.4732	64.901397705	14.086997986	2.48265481	0.1176656112	-0.003797581	125.28160095	Well_8
5421.6732	63.483600616	12.383356094	2.481667757	0.1101913378	0.0058624139	115.167099	Well_8
5421.8732	62.613681793	12.978452682	2.4882936478	0.105659321	0.0111748669	112.69339752	Well_8
5422.0732	62.034484863	13.453292847	2.4979813099	0.0971706063	0.0117451372	115.18009949	Well_8
5422.2732	63.126331329	15.1001091	2.4959638119	0.0934866145	0.0260880645	118.91230011	Well_8
5422.4732	65.321739197	18.305837631	2.472329855	0.0953524932	0.0321883075	122.22029877	Well_8
5422.6732	66.015068054	22.289909363	2.4585981369	0.0952548534	0.0059244181	124.66149902	Well_8
5422.8732	65.153396606	24.532230377	2.455300808	0.0946929082	-0.015225687	126.14129639	Well_8
5423.0732	64.415550232	28.055150986	2.4688751698	0.1017356962	-0.004193405	127.66790009	Well_8
5423.2732	64.356285095	32.940876007	2.5006263256	0.1078464538	0.0145769315	128.64129639	Well_8
5423.4732	65.801315308	38.849308014	2.4988267422	0.1070755944	0.0210552588	128.82220459	Well_8
5423.6732	67.16204071	51.782382965	2.5033187866	0.1107291356	0.015422116	131.86109924	Well_8
5423.8732	70.682281494	68.977745056	2.5019533634	0.122335434	0.0086086756	133.53460693	Well_8
5424.0732	71.463577271	68.208404541	2.5052764416	0.1360551268	-0.002727835	128.83889771	Well_8
5424.2732	70.411369324	61.552238464	2.5273666382	0.1452065706	-0.004586992	121.2963028	Well_8
5424.4732	69.38420105	59.485900879	2.5251357555	0.1487498581	-0.017349161	120.42479706	Well_8
5424.6732	67.391593933	63.505340576	2.5043945313	0.1510432959	-0.032252647	122.05960083	Well_8
5424.8732	67.214805603	74.075523376	2.5139431953	0.153577432	-0.026619799	125.74469757	Well_8
5425.0732	67.910369873	78.901100159	2.51942873	0.155037269	-0.022642488	129.49079895	Well_8
5425.2732	68.614685059	69.311332703	2.5020573139	0.156739369	-0.015905825	128.97590637	Well_8
5425.4732	72.165809631	53.790897369	2.4837667942	0.1589503884	0.0158910658	125.46060181	Well_8
5425.6732	70.562423706	49.875343323	2.4534556866	0.1526658833	0.0163555108	120.18569946	Well_8
5425.8732	67.157737732	52.509513855	2.4216134548	0.1471039355	-0.002923004	119.21549988	Well_8
5426.0732	66.652610779	48.617832184	2.4034540653	0.1432973742	-0.013270691	120.45760345	Well_8
5426.2732	65.433692932	42.490036011	2.3971533775	0.1407262534	-0.027266489	122.74590302	Well_8
5426.4732	65.247901917	41.313419342	2.3999063969	0.1414692998	-0.030165939	125.54869843	Well_8
5426.6732	65.856430054	38.892745972	2.411434412	0.1441918612	-0.031702917	127.22100067	Well_8
5426.8732	66.714836121	40.933841705	2.4443113804	0.1450191587	-0.040648572	128.69689941	Well_8
5427.0732	67.183654785	48.885623932	2.465110302	0.1439685076	-0.036771979	128.07400513	Well_8
5427.2732	67.464225769	55.212173462	2.4720489979	0.1414249241	-0.023695735	124.95749664	Well_8
5427.4732	66.321479797	51.380447388	2.4731199741	0.1374669224	-0.020432234	120.67070007	Well_8
5427.6732	65.658737183	45.482322693	2.4662487507	0.1316937059	-0.021198386	116.92620087	Well_8
5427.8732	64.336608887	39.810199738	2.4547967911	0.1273955256	-0.030122282	114.69139862	Well_8
5428.0732	62.46774292	33.324012756	2.4448168278	0.1242435649	-0.036607392	114.23600006	Well_8
5428.2732	61.264644623	31.292104721	2.4189639091	0.1235677153	-0.030005937	115.99099731	Well_8
5428.4732	59.468212128	31.973049164	2.4154961109	0.1250028908	-0.020550324	118.34539795	Well_8
5428.6732	59.40120697	33.25818634	2.4333765507	0.1216682419	-0.015148516	119.72419739	Well_8
5428.8732	60.142238617	31.95306778	2.4552922249	0.1175228357	-0.011714808	119.64520264	Well_8
5429.0732	62.294868469	29.171871185	2.4519851208	0.112000525	0.002989505	119.3789978	Well_8
5429.2732	64.093231201	28.613328934	2.4347257614	0.1041650921	0.0098761842	120.95059967	Well_8
5429.4732	63.910175323	31.251731873	2.4314835072	0.103461422	-0.008943538	121.9240036	Well_8
5429.6732	61.801490784	34.983543396	2.4412252903	0.1085291356	-0.033023041	121.96479797	Well_8
5429.8732	61.112159729	40.145942688	2.4507980347	0.1155461892	-0.038170442	121.6242981	Well_8
5430.0732	59.635478973	52.186847687	2.4585063457	0.1226299182	-0.052627839	120.78859711	Well_8
5430.2732	60.423683167	63.285808563	2.4639697075	0.1301123351	-0.05448382	119.52490234	Well_8
5430.4732	62.18037796	63.635108948	2.4567997456	0.1325658709	-0.043906514	118.80370331	Well_8
5430.6732	62.877651215	68.057380676	2.470962286	0.1311307102	-0.036092538	118.96279907	Well_8
5430.8732	62.835506439	72.935310364	2.5188689232	0.1328178495	-0.038909473	120.32080078	Well_8
5431.0732	62.81609726	69.30191803	2.5409207344	0.1390052587	-0.040092859	122.3852005	Well_8
5431.2732	63.720439911	63.661281586	2.535017252	0.1410007924	-0.021586165	124.7161026	Well_8
5431.4732	64.616218567	64.224746704	2.536034584	0.1365482956	-0.01172616	126.86979675	Well_8
5431.6732	65.591194153	70.129562378	2.5224957466	0.1330994815	-0.025986163	127.97550201	Well_8
5431.8732	65.835205078	82.577529907	2.5107748508	0.1320724487	-0.036215562	128.11959839	Well_8
5432.0732	64.845443726	89.941970825	2.5076253414	0.1314950138	-0.035611261	127.29650116	Well_8
5432.2732	63.324653625	86.608757019	2.5035207272	0.1329070926	-0.052788116	125.51940155	Well_8
5432.4732	62.316864014	75.618354797	2.484136343	0.1384677142	-0.068419315	124.37120056	Well_8
5432.6732	62.335399628	64.48991394	2.4619231224	0.1437233537	-0.047971644	124.64170074	Well_8
5432.8732	63.063297272	57.905151367	2.4471318722	0.1380606294	-0.029846983	126.27649689	Well_8
5433.0732	64.587715149	51.348484039	2.4386360645	0.1230984256	-0.018221695	128.16340637	Well_8
5433.2732	64.893814087	45.932315826	2.4351191521	0.1162585318	-0.010673439	130.37759399	Well_8
5433.4732	65.308540344	45.658687592	2.4307632446	0.1186648309	-0.008347199	131.23880005	Well_8
5433.6732	64.591506958	49.108417511	2.4148685932	0.1209779531	-0.010674407	131.20599365	Well_8
5433.8732	63.85206604	51.477809906	2.4022762775	0.1249391064	-0.001664136	130.63369751	Well_8
5434.0732	63.758647919	52.787899017	2.3915674686	0.1275020987	-0.000381291	127.29350281	Well_8
5434.2732	64.630012512	56.839538574	2.3788173199	0.1312700808	-0.006879322	124.73950195	Well_8
5434.4732	65.247512817	54.721065521	2.3851830959	0.1318805814	-0.010601839	124.30220032	Well_8
5434.6732	68.446296692	48.499988556	2.3761136532	0.123183459	0.0159083642	125.65910339	Well_8
5434.8732	69.619262695	50.621780396	2.3465030193	0.1179047301	0.0218648203	128.15100098	Well_8
5435.0732	73.344024658	64.14855957	2.3373451233	0.1240527555	0.0166408718	130.96589661	Well_8
5435.2732	75.515434265	77.491744995	2.3293960094	0.1386078745	0.0107665136	135.02200317	Well_8
5435.4732	74.511199951	89.904953003	2.3296890259	0.1567181051	-0.010822029	139.54100037	Well_8
5435.6732	73.917541504	92.895729065	2.3469259739	0.1728081405	-0.029192284	141.88180542	Well_8
5435.8732	70.939445496	87.702552795	2.3484876156	0.1840286106	-0.047053527	141.59680176	Well_8
5436.0732	69.79296875	82.472587585	2.3277952671	0.1933929175	-0.049551677	138.47650146	Well_8
5436.2732	68.266426086	79.429679871	2.3171801567	0.1911769062	-0.056233395	133.3296051	Well_8
5436.4732	67.266563416	73.853591919	2.3166821003	0.1779593229	-0.055767011	128.55180359	Well_8
5436.6732	66.578323364	72.68939209	2.3250968456	0.1635629982	-0.047685433	129.40339661	Well_8
5436.8732	65.729568481	70.81943512	2.3233127594	0.1496026218	-0.031541951	132.58790588	Well_8
5437.0732	66.110771179	63.928668976	2.3392333984	0.1379666775	-0.010302302	136.2684021	Well_8
5437.2732	66.661361694	63.094032288	2.331182003	0.1309693009	-0.008860959	138.79620361	Well_8
5437.4732	68.051078796	65.635360718	2.3131332397	0.1314286143	-0.013505849	140.32550049	Well_8
5437.6732	69.578552246	67.870933533	2.3317294121	0.137397632	-0.005204279	142.85609436	Well_8
5437.8732	70.001899719	72.182350159	2.372531414	0.1439299285	-0.007821566	143.27479553	Well_8
5438.0732	70.315826416	75.593864441	2.3897595406	0.1518280804	-0.017275322	142.90510559	Well_8
5438.2732	70.259681702	77.972984314	2.3837862015	0.1599635184	-0.025826672	142.12820435	Well_8
5438.4732	70.011566162	75.009757996	2.3752977848	0.1613566875	-0.027423304	141.08650208	Well_8
5438.6732	70.33795929	68.367118835	2.3620669842	0.1549750566	-0.021121671	140.21409607	Well_8
5438.8732	71.106613159	63.953086853	2.3396756649	0.1460060328	-0.01802941	139.05380249	Well_8
5439.0732	71.256217957	57.938617706	2.3121654987	0.1405236125	-0.018292056	139.48800659	Well_8
5439.2732	71.09349823	53.443035126	2.298470974	0.1423684955	-0.013144972	140.7223053	Well_8
5439.4732	70.91860199	50.764076233	2.2728562355	0.1448606253	-0.002519743	141.25630188	Well_8
5439.6732	69.73903656	47.40398407	2.2589850426	0.1366716474	-0.010850446	140.17559814	Well_8
5439.8732	68.665542603	46.991649628	2.2806737423	0.1268283427	-0.016118342	136.38650513	Well_8
5440.0732	67.761116028	51.77904129	2.2932422161	0.1205706	-0.017667098	132.45880127	Well_8
5440.2732	66.797340393	56.933124542	2.2934827805	0.1189338565	-0.028917124	133.08650208	Well_8
5440.4732	64.51600647	50.562915802	2.2954447269	0.1166136488	-0.0350499	134.74380493	Well_8
5440.6732	63.660812378	38.797698975	2.3264102936	0.1089989468	-0.00999942	132.72579956	Well_8
5440.8732	61.343757629	34.245185852	2.3755156994	0.1027039364	-0.01625591	129.29240417	Well_8
5441.0732	60.785041809	37.68875885	2.3913917542	0.1019601002	-0.024796544	129.42900085	Well_8
5441.2732	61.076633453	57.422225952	2.3748140335	0.1094929129	-0.031666033	127.43910217	Well_8
5441.4732	62.276977539	97.637741089	2.376229763	0.1185370088	-0.036329012	125.3864975	Well_8
5441.6732	63.457214355	109.97748566	2.3803818226	0.1206244081	-0.015702525	122.93139648	Well_8
5441.8732	63.937648773	89.999069214	2.3919892311	0.1127671897	0.0013162482	120.38300323	Well_8
5442.0732	64.06427002	65.409690857	2.4076361656	0.1013874039	-0.000886545	118.44670105	Well_8
5442.2732	64.492248535	52.666820526	2.4128816128	0.1023249328	-0.000386167	119.7582016	Well_8
5442.4732	65.518669128	55.32169342	2.4134831429	0.1130472422	0.0001664491	123.14369965	Well_8
5442.6732	67.661117554	61.945209503	2.4309825897	0.1318787336	-0.003072342	128.88839722	Well_8
5442.8732	68.265274048	68.383590698	2.43385005	0.1473548561	-0.019051669	133.57769775	Well_8
5443.0732	69.903060913	79.977920532	2.4107477665	0.152855128	-0.028988188	136.7098999	Well_8
5443.2732	70.829269409	93.650268555	2.3815157413	0.1545440853	-0.031563986	138.95509338	Well_8
5443.4732	71.321136475	88.744163513	2.3739697933	0.1577265114	-0.016303018	139.90049744	Well_8
5443.6732	71.727416992	80.816864014	2.3923466206	0.1587280929	-0.003629418	140.95930481	Well_8
5443.8732	72.056968689	90.751441956	2.4204897881	0.1591811031	-0.003864209	142.103302	Well_8
5444.0732	71.888000488	89.029907227	2.4238972664	0.1601385772	-0.014619969	142.00480652	Well_8
5444.2732	70.948852539	65.758102417	2.4157819748	0.1610309631	-0.028202916	140.56359863	Well_8
5444.4732	70.614509583	45.908996582	2.4059369564	0.1621787399	-0.028929394	139.27009583	Well_8
5444.6732	70.512145996	43.530994415	2.3982536793	0.1649860889	-0.02326943	140.17759705	Well_8
5444.8732	72.26285553	39.588306427	2.3604826927	0.1692548543	-0.025686968	143.20939636	Well_8
5445.0732	74.603477478	26.439241409	2.3288331032	0.1755645573	-0.04301792	147.1473999	Well_8
5445.2732	74.875518799	18.486114502	2.3422634602	0.1826286018	-0.056771658	149.90609741	Well_8
5445.4732	75.025192261	20.887350082	2.3932828903	0.1866674572	-0.039409693	151.41160583	Well_8
5445.6732	74.828704834	26.685424805	2.4527921677	0.188440159	-0.024506662	151.22219849	Well_8
5445.8732	74.544181824	31.106807709	2.475518465	0.1900522262	-0.029898977	149.55119324	Well_8
5446.0732	74.833999634	33.923950195	2.4664285183	0.1927545965	-0.044757076	147.97880554	Well_8
5446.2732	75.307868958	33.426933289	2.4457967281	0.1964826882	-0.043345563	148.10189819	Well_8
5446.4732	75.787696838	30.202787399	2.4308209419	0.2022091746	-0.031054305	148.33799744	Well_8
5446.6732	74.716537476	27.724924088	2.4304146767	0.2015981674	-0.030171132	148.42660522	Well_8
5446.8732	73.80557251	28.201429367	2.4236850739	0.195137009	-0.026619384	148.34039307	Well_8
5447.0732	72.616119385	31.22785759	2.424860239	0.1869191527	-0.046944149	147.05859375	Well_8
5447.2732	71.888977051	35.388889313	2.4351251125	0.1854086518	-0.079065152	145.59710693	Well_8
5447.4732	71.801643372	34.70362854	2.4376921654	0.1867677122	-0.060508855	142.14660645	Well_8
5447.6732	72.003334045	29.430049896	2.4388549328	0.1812433153	-0.021972194	139.82099915	Well_8
5447.8732	73.113922119	24.293386459	2.4392807484	0.1733430475	-0.008442372	139.97050476	Well_8
5448.0732	74.899139404	22.422662735	2.4338030815	0.1651173234	-0.010200927	142.48150635	Well_8
5448.2732	76.901878357	21.235368729	2.4288110733	0.1580737531	-0.001695077	146.18600464	Well_8
5448.4732	79.106338501	21.157867432	2.4248118401	0.1602963209	0.0183091071	152.4691925	Well_8
5448.6732	80.20337677	22.478275299	2.4057655334	0.1700110286	0.0094450889	159.12030029	Well_8
5448.8732	83.766174316	24.956283569	2.4014923573	0.1781580001	-0.011686256	164.72470093	Well_8
5449.0732	84.624526978	29.060590744	2.4225955009	0.1856393665	-0.033583831	169.30329895	Well_8
5449.2732	86.97290802	30.206323624	2.4187457561	0.1967866123	-0.012997521	171.60029602	Well_8
5449.4732	87.261474609	30.197496414	2.4168438911	0.2034454048	0.0013781046	173.32879639	Well_8
5449.6732	86.26625061	33.793403625	2.427585125	0.2031863481	0.0043283822	175.82009888	Well_8
5449.8732	83.492805481	34.269748688	2.4248118401	0.2021259815	-0.013018218	176.68389893	Well_8
5450.0732	78.098876953	35.786815643	2.4320628643	0.2079354376	-0.036579315	174.77859497	Well_8
5450.2732	76.304237366	37.453109741	2.4523968697	0.2268233597	-0.045086522	170.04530334	Well_8
5450.4732	70.951171875	38.461597443	2.4522221088	0.2382724434	-0.097877868	163.46060181	Well_8
5450.6732	68.329910278	38.874736786	2.4406545162	0.2303065658	-0.090447076	156.38220215	Well_8
5450.8732	67.756538391	38.250190735	2.4237210751	0.2142243981	-0.051948927	151.52059937	Well_8
5451.0732	67.899711609	38.965641022	2.4257519245	0.1955149621	-0.059961334	143.47390747	Well_8
5451.2732	68.340805054	43.448005676	2.438195467	0.1842577457	-0.068382755	138.69940186	Well_8
5451.4732	68.45880127	53.410438538	2.4556229115	0.1814249307	-0.060641408	136.26589966	Well_8
5451.6732	68.201019287	66.589157104	2.4642510414	0.1800125986	-0.061625306	134.68609619	Well_8
5451.8732	67.814758301	67.754524231	2.4583797455	0.1792015731	-0.066563599	134.18209839	Well_8
5452.0732	67.747421265	53.768409729	2.4521625042	0.1803068221	-0.063741602	132.57780457	Well_8
5452.2732	68.494606018	38.61699295	2.4557549953	0.1761897653	-0.058575839	132.55419922	Well_8
5452.4732	69.079162598	36.42565918	2.4593300819	0.1668559015	-0.042365938	132.07980347	Well_8
5452.6732	71.253852844	38.144557953	2.4628994465	0.1598874032	-0.008052913	132.17010498	Well_8
5452.8732	74.325195313	39.395671844	2.4848906994	0.1589503884	0.0170019381	132.59550476	Well_8
5453.0732	74.62739563	50.330047607	2.4945709705	0.1687262505	-0.002087029	132.48300171	Well_8
5453.2732	74.547447205	69.751228333	2.4743273258	0.1811868846	-0.024470909	135.49909973	Well_8
5453.4732	74.305511475	71.152252197	2.4466528893	0.1872236133	-0.028185492	140.12190247	Well_8
5453.6732	74.337905884	63.252120972	2.4528090954	0.1842110157	-0.02027858	145.51010132	Well_8
5453.8732	74.914794922	67.219230652	2.4549131393	0.1782635152	-0.013564412	148.8249054	Well_8
5454.0732	75.25528717	65.547325134	2.4307346344	0.1769763827	-0.009626238	148.05560303	Well_8
5454.2732	76.685386658	51.396949768	2.4365561008	0.1784553826	-0.005613947	148.36830139	Well_8
5454.4732	76.857246399	49.536022186	2.4788796902	0.1797585338	-0.00517137	149.38459778	Well_8
5454.6732	74.571807861	54.682437897	2.4995243549	0.182774812	-0.024772612	149.02510071	Well_8
5454.8732	73.681739807	69.589302063	2.5009756088	0.1879805773	-0.037380416	147.69549561	Well_8
5455.0732	68.469543457	80.267196655	2.497033596	0.1885482967	-0.059859272	145.63150024	Well_8
5455.2732	66.151443481	74.342338562	2.4899511337	0.1740055233	-0.052703977	143.94160461	Well_8
5455.4732	65.396972656	61.096698761	2.4948134422	0.1471921206	-0.024915472	143.76420593	Well_8
5455.6732	66.267738342	51.335800171	2.5391011238	0.1274270415	-0.00680918	144.88450623	Well_8
5455.8732	67.196998596	58.492675781	2.5325205326	0.1222385839	-0.012996675	145.35220337	Well_8
5456.0732	68.154785156	67.31653595	2.4620292187	0.1281430423	-0.024464466	144.46409607	Well_8
5456.2732	67.568153381	62.49338913	2.4772546291	0.1391265094	-0.02266556	140.12390137	Well_8
5456.4732	67.006736755	56.305740356	2.5019054413	0.1467118114	-0.022968829	139.41290283	Well_8
5456.6732	66.2734375	53.511013031	2.495059967	0.1433598399	-0.036601435	134.20320129	Well_8
5456.8732	65.951301575	58.340049744	2.4538815022	0.1419091821	-0.044309478	130.46820068	Well_8
5457.0732	66.067581177	68.387176514	2.3919811249	0.1437401474	-0.046509765	130.41859436	Well_8
5457.2732	66.570091248	73.2212677	2.3364534378	0.1410984248	-0.034956221	129.66929626	Well_8
5457.4732	67.294624329	60.627883911	2.3314788342	0.1372233629	-0.017316073	128.65449524	Well_8
5457.6732	68.231201172	43.231887817	2.3660488129	0.1372023672	-0.008424181	127.79270172	Well_8
5457.8732	69.739456177	29.387607574	2.4255321026	0.1385611445	-0.007049823	126.5809021	Well_8
5458.0732	71.05921936	23.927680969	2.4677648544	0.1395372748	0.0041513843	125.90470123	Well_8
5458.2732	71.199119568	27.683221817	2.4787244797	0.1455866098	0.0128278593	125.29599762	Well_8
5458.4732	71.351242065	37.393253326	2.4720048904	0.1527391076	-0.009940375	124.51740265	Well_8
5458.6732	71.369361877	50.51348114	2.4692523479	0.152527824	-0.044599086	125.62200165	Well_8
5458.8732	72.026649475	57.271678925	2.4755182266	0.1530496031	-0.049311828	128.22839355	Well_8
5459.0732	72.692192078	57.376056671	2.4967489243	0.1562212557	-0.049862795	129.93829346	Well_8
5459.2732	72.280815125	53.179801941	2.5039515495	0.1513879299	-0.039680663	131.52600098	Well_8
5459.4732	70.748283386	47.765220642	2.4776945114	0.1453826725	-0.025891565	131.02270508	Well_8
5459.6732	68.270698547	45.974407196	2.450463295	0.1379716545	-0.033101622	129.67999268	Well_8
5459.8732	67.460418701	44.87317276	2.4495739937	0.1315475106	-0.038823247	127.54650116	Well_8
5460.0732	66.158676147	41.219852448	2.4816141129	0.1294409484	-0.045934025	125.22389984	Well_8
5460.2732	66.179695129	36.738059998	2.4782531261	0.1237427816	-0.038207348	123.19059753	Well_8
5460.4732	66.780021667	33.559467316	2.4597530365	0.1221753284	-0.032314971	119.47989655	Well_8
5460.6732	67.283714294	36.302921295	2.457159996	0.1246889755	-0.02215833	117.89379883	Well_8
5460.8732	67.478637695	38.676761627	2.4682559967	0.1256002635	-0.007228741	117.38369751	Well_8
5461.0732	67.607597351	36.435073853	2.4685473442	0.1274086684	-0.015583493	117.38110352	Well_8
5461.2732	68.523040771	38.718776703	2.4614322186	0.1331803054	-0.03232649	118.123703	Well_8
5461.4732	69.429443359	44.745288849	2.4605257511	0.1404422522	-0.031285565	120.45510101	Well_8
5461.6732	70.157333374	47.125595093	2.4691283703	0.1465524882	-0.032225389	121.40010071	Well_8
5461.8732	71.23841095	45.720569611	2.4681756496	0.1458031535	-0.015186157	120.81150055	Well_8
5462.0732	71.375076294	44.350730896	2.4697504044	0.1368973702	0.0027803453	119.43520355	Well_8
5462.2732	71.184646606	40.824924469	2.4640359879	0.1274301857	-0.01027059	118.57969666	Well_8
5462.4732	67.878700256	39.50289917	2.467799902	0.1207000017	-0.03820838	118.56610107	Well_8
5462.6732	66.682342529	39.381710052	2.4800233841	0.114375852	-0.015440939	119.35070038	Well_8
5462.8732	66.274223328	43.476131439	2.4954581261	0.1080514416	-0.000156717	121.06420135	Well_8
5463.0732	66.322944641	48.569030762	2.5266487598	0.1046196893	-0.003660754	121.7220993	Well_8
5463.2732	66.612014771	46.015098572	2.5348846912	0.1070475057	-0.012453287	121.58550262	Well_8
5463.4732	67.89213562	40.508499146	2.5147693157	0.1128768995	-0.012684329	121.81739807	Well_8
5463.6732	68.258483887	37.272197723	2.4860370159	0.1203566939	-0.015037491	122.87860107	Well_8
5463.8732	68.670875549	41.154937744	2.4572117329	0.1244372651	-0.02308877	125.48919678	Well_8
5464.0732	69.408042908	46.049926758	2.4622879028	0.1249989569	-0.028110249	128.95950317	Well_8
5464.2732	70.148750305	43.437438965	2.4727394581	0.1269409359	-0.010895899	127.52300262	Well_8
5464.4732	70.321586609	38.729831696	2.4720418453	0.1270000041	-0.000703024	129.31309509	Well_8
5464.6732	71.296974182	34.973155975	2.4475085735	0.1283070892	0.0081552481	131.65289307	Well_8
5464.8732	71.695274353	37.002735138	2.4623787403	0.1348621994	0.0114617422	131.81689453	Well_8
5465.0732	71.449638367	43.631755829	2.4589455128	0.1462467164	0.0023073526	128.45730591	Well_8
5465.2732	70.248527527	44.535320282	2.4490635395	0.1542063057	-0.004084876	125.96389771	Well_8
5465.4732	67.954612732	41.168140411	2.4489803314	0.1554204822	-0.01036012	121.53220367	Well_8
5465.6732	62.400939941	36.509555817	2.4382243156	0.1476199478	-0.037064414	117.04779816	Well_8
5465.8732	62.006397247	34.901355743	2.455573082	0.1310002655	-0.044747163	112.35179901	Well_8
5466.0732	62.881324768	42.559558868	2.4727370739	0.120649606	-0.024560492	111.13020325	Well_8
5466.2732	65.63306427	60.663822174	2.4704756737	0.1203146949	-0.00797117	114.45040131	Well_8
5466.4732	67.958572388	59.356124878	2.4505119324	0.1257398874	-0.013247593	117.05699921	Well_8
5466.6732	68.388885498	43.225624084	2.4474644661	0.1458755881	-0.031829346	117.31929779	Well_8
5466.8732	68.797904968	30.221839905	2.4431045055	0.1736120731	-0.068897769	120.72109985	Well_8
5467.0732	68.786491394	23.530006409	2.4697668552	0.1890144348	-0.080104463	124.03780365	Well_8
5467.2732	68.548271179	22.971338272	2.4864141941	0.1871826798	-0.054323811	125.13210297	Well_8
5467.4732	67.781105042	32.106121063	2.4604151249	0.1694189012	-0.042241976	125.61710358	Well_8
5467.6732	66.297874451	48.55814743	2.4543709755	0.1454803199	-0.031228431	125.69129944	Well_8
5467.8732	65.643714905	56.715373993	2.4600520134	0.1265629977	-0.015552546	125.31340027	Well_8
5468.0732	64.183891296	56.576900482	2.4722430706	0.1157021001	-0.022759588	123.80970001	Well_8
5468.2732	63.993606567	49.742710114	2.4808974266	0.1143866107	-0.026583266	121.79360199	Well_8
5468.4732	64.779014587	44.127681732	2.4600653648	0.1153559089	-0.026530519	119.2397995	Well_8
5468.6732	65.671440125	36.112071991	2.4288842678	0.1144635156	-0.025971401	116.94799805	Well_8
5468.8732	67.64667511	28.053382874	2.4123432636	0.1173842475	-0.000611405	118.82730103	Well_8
5469.0732	69.789710999	25.925403595	2.4372630119	0.1229283437	0.0105255246	120.34279633	Well_8
5469.2732	71.929710388	24.543607712	2.4604473114	0.1283635199	-0.015230132	121.44229889	Well_8
5469.4732	72.258094788	24.935556412	2.4551165104	0.1329816282	-0.037069362	120.62860107	Well_8
5469.6732	69.981307983	29.627443314	2.4474363327	0.1306795329	-0.024663551	121.7609024	Well_8
5469.8732	68.920593262	36.550830841	2.4506182671	0.1243960634	0.0010879483	123.80169678	Well_8
5470.0732	68.154945374	36.557331085	2.4677658081	0.1190986931	0.0006691018	124.68389893	Well_8
5470.2732	67.19078064	34.129673004	2.4840912819	0.118299216	-0.015333618	124.94930267	Well_8
5470.4732	66.624923706	34.664699554	2.4805898666	0.1195454076	-0.022150861	123.77580261	Well_8
5470.6732	64.997802734	41.786682129	2.4710538387	0.1225590557	-0.04203669	121.27279663	Well_8
5470.8732	64.073066711	46.103046417	2.4576244354	0.1291779578	-0.065933034	119.47679901	Well_8
5471.0732	64.378898621	38.341567993	2.4552023411	0.1318278313	-0.066029079	119.51229858	Well_8
5471.2732	65.481185913	31.470809937	2.48361516	0.1296687573	-0.046662897	122.584198	Well_8
5471.4732	68.013313293	28.372682571	2.5013244152	0.1238125935	-0.013875546	124.37870026	Well_8
5471.6732	68.762580872	27.350177765	2.5114293098	0.1203427836	-0.030073628	126.37069702	Well_8
5471.8732	70.707145691	30.002019882	2.5173196793	0.1209196821	-0.027278623	127.09880066	Well_8
5472.0732	70.648025513	37.31256485	2.5023226738	0.1229874045	-0.012328066	125.35720062	Well_8
5472.2732	68.472648621	41.324409485	2.469666481	0.1189034134	-0.022519061	122.45890045	Well_8
5472.4732	65.637054443	37.494880676	2.4381873608	0.1077104956	-0.005060726	118.74669647	Well_8
5472.6732	63.696907043	33.155750275	2.4190788269	0.0997472405	0.0086504314	117.03440094	Well_8
5472.8732	63.560951233	31.21402359	2.4275767803	0.09507218	0.0037406613	115.47260284	Well_8
5473.0732	63.588008881	31.414180756	2.4297096729	0.0932107568	-0.003120622	113.60389709	Well_8
5473.2732	63.738998413	32.585811615	2.4056046009	0.0962448791	-0.016273547	112.13970184	Well_8
5473.4732	64.130966187	34.113304138	2.4067490101	0.1038351655	-0.02487989	111.16600037	Well_8
5473.6732	64.639442444	34.426872253	2.4109716415	0.1094343811	-0.032214522	110.83070374	Well_8
5473.8732	65.14251709	30.608739853	2.4045102596	0.1103803143	-0.039133608	111.14949799	Well_8
5474.0732	65.227844238	27.387466431	2.4178926945	0.1102270335	-0.036006849	111.78949738	Well_8
5474.2732	65.72795105	28.158454895	2.4192743301	0.1126118079	-0.010942307	112.90070343	Well_8
5474.4732	66.165977478	33.89232254	2.3968937397	0.1147960648	0.0001607954	115.44450378	Well_8
5474.6732	67.247718811	38.100547791	2.3807988167	0.1166569591	0.0020445981	117.33679962	Well_8
5474.8732	67.753540039	31.458938599	2.3884012699	0.1245593205	-0.010151226	118.42369843	Well_8
